Taxa	Flow_col
PI424568	1
PI424569A	1
PI424569B	1
PI424570	2
PI424571	1
PI424572	2
PI424573	2
PI424574	1
PI424575	2
PI424576	2
PI424577	2
PI424578	2
PI424579	2
PI424580	2
PI424581	2
PI424582	1
PI424583	1
PI424584	2
PI424585	2
PI424586	2
PI424587	2
PI424588	2
PI424589	2
PI424590A	2
PI424590B	2
PI424591	1
PI424592	1
PI424593	2
PI424594	2
PI424595	2
PI424596	2
PI424597	2
PI424598	2
PI424599	2
PI424600	2
PI424601	2
PI424602	2
PI424603	2
PI424604	2
PI424605A	2
PI424605B	2
PI424606	1
PI424607	2
PI424608A	2
PI424608B	2
PI424609	2
PI424610	2
PI424611A	2
PI424611B	2
PI424612	2
PI424613	2
PI424614	2
PI424615	2
PI424616	2
PI424617	2
PI427088A	2
PI427088B	1
PI427088C	2
PI427088D	1
PI427088E	1
PI427088F	1
PI427088G	1
PI427088H	1
PI427088I	1
PI427088J	1
PI427099	1
PI427105A	1
PI427105B	1
PI427106	2
PI427107A	2
PI427107B	2
PI427107C	2
PI427136	1
PI427137	1
PI427138	1
PI427139	2
PI427140	2
PI427141	2
PI427142	2
PI427143	2
PI427241	2
PI427242	1
PI427276	2
PI428691	1
PI428692	1
PI429327	2
PI429328	2
PI429329	2
PI429330	2
PI430457	1
PI430460A	1
PI430460B	1
PI430491	2
PI430536	2
PI430594	2
PI430595	2
PI430596	1
PI430597	1
PI430598A	1
PI430598B	2
PI430599	1
PI430600A	1
PI430600B	2
PI430600C	2
PI430619	1
PI430620	1
PI430622	1
PI430623	1
PI430624	1
PI430625	1
PI430626	2
PI430736	1
PI430737	2
PI430901	2
PI432359	2
PI434973A	NA
PI434973B	NA
PI434974	2
PI434975	2
PI434976	2
PI434977A	NA
PI434977B	NA
PI434979	2
PI434980A	2
PI434980B	NA
PI434981	2
PI434982	2
PI436562	1
PI436563	1
PI436565	2
PI436566	1
PI436567	1
PI436568	1
PI436611	2
PI436612	2
PI436613	2
PI436617	1
PI436618	1
PI436619	1
PI436620	1
PI436681	1
PI436682	1
PI436683	2
PI436684	2
PI437069	2
PI437070	2
PI437071	1
PI437072	2
PI437074	2
PI437075	2
PI437076	2
PI437077	2
PI437078A	2
PI437078B	2
PI437079A	2
PI437079B	2
PI437080	2
PI437081A	1
PI437081B	1
PI437082	2
PI437083	2
PI437084	2
PI437085	1
PI437086	2
PI437087	2
PI437088A	2
PI437088B	1
PI437089	2
PI437090	1
PI437091	2
PI437092	1
PI437093	2
PI437094	1
PI437095	2
PI437096	2
PI437097	2
PI437098	1
PI437099	2
PI437100	2
PI437101	2
PI437102	2
PI437103	2
PI437104	2
PI437105A	2
PI437105B	2
PI437105C	1
PI437105D	2
PI437106	1
PI437107	1
PI437108	2
PI437109A	2
PI437109B	2
PI437109C	2
PI437110A	2
PI437110B	2
PI437111	2
PI437112A	1
PI437112B	1
PI437113	2
PI437114	1
PI437115	2
PI437116	2
PI437117	2
PI437118A	2
PI437118B	2
PI437119	2
PI437120	2
PI437121A	2
PI437121B	2
PI437122	2
PI437123	2
PI437124	1
PI437126A	1
PI437126B	1
PI437126C	1
PI437127A	1
PI437127B	1
PI437128	1
PI437129A	1
PI437129B	1
PI437130	1
PI437131	1
PI437132A	1
PI437132B	2
PI437133	1
PI437134	2
PI437135A	2
PI437135B	1
PI437136	1
PI437137	2
PI437138	2
PI437139	2
PI437140	2
PI437141	1
PI437142	2
PI437143	2
PI437144	2
PI437145A	2
PI437145B	2
PI437146	2
PI437147	2
PI437148	2
PI437149	2
PI437150	2
PI437151	1
PI437152	2
PI437153A	1
PI437153B	1
PI437154	2
PI437155	2
PI437156A	2
PI437156B	2
PI437156C	2
PI437157	2
PI437158	2
PI437159	2
PI437160	1
PI437161	1
PI437162	2
PI437163	2
PI437164	2
PI437165A	1
PI437165B	1
PI437166A	2
PI437166B	2
PI437167A	2
PI437167B	2
PI437167C	2
PI437168A	2
PI437168B	2
PI437168C	2
PI437169A	2
PI437169B	2
PI437170	2
PI437171	2
PI437172	2
PI437173	2
PI437174A	2
PI437174B	2
PI437175	2
PI437176	2
PI437177	1
PI437178	1
PI437179	1
PI437180	2
PI437181	2
PI437182	1
PI437183	1
PI437184	1
PI437185	2
PI437186	2
PI437187	2
PI437188	1
PI437189A	2
PI437189B	2
PI437190	2
PI437191	2
PI437192	2
PI437193	2
PI437194	2
PI437195	1
PI437196	2
PI437197	1
PI437198	2
PI437199	2
PI437200A	2
PI437200B	2
PI437201	2
PI437202	2
PI437203	2
PI437204	2
PI437205A	2
PI437205B	2
PI437206	2
PI437207	2
PI437208	2
PI437209	2
PI437210	2
PI437211A	2
PI437211B	2
PI437212	2
PI437213	2
PI437214	2
PI437215	2
PI437216	2
PI437217	2
PI437218	2
PI437219	2
PI437220	2
PI437221	2
PI437222	NA
PI437223A	2
PI437223B	2
PI437224	2
PI437225	2
PI437226	2
PI437227	2
PI437228	2
PI437229	2
PI437230	2
PI437231	2
PI437232	2
PI437233	2
PI437234	2
PI437235	2
PI437236	2
PI437237	2
PI437238	2
PI437239	2
PI437240	2
PI437241	2
PI437242	2
PI437243	2
PI437244	2
PI437245	2
PI437246A	2
PI437246B	2
PI437246C	2
PI437247	2
PI437248	2
PI437249	2
PI437250	2
PI437251A	2
PI437251B	2
PI437252	2
PI437253	2
PI437254	2
PI437255	2
PI437256	2
PI437257	2
PI437258	2
PI437259	2
PI437260A	2
PI437260B	2
PI437261A	2
PI437261B	2
PI437261C	2
PI437261D	2
PI437262	2
PI437263	2
PI437264	2
PI437265A	2
PI437265B	2
PI437265C	2
PI437265D	2
PI437266	2
PI437267	2
PI437268	2
PI437269	2
PI437270A	2
PI437270B	2
PI437271	2
PI437272	2
PI437273A	2
PI437273B	2
PI437274	2
PI437275	2
PI437276	2
PI437277	2
PI437278	2
PI437279	2
PI437280	2
PI437281	2
PI437282	2
PI437283	2
PI437284	2
PI437285	1
PI437286	2
PI437287	2
PI437288	2
PI437289	2
PI437290	2
PI437291	2
PI437292A	2
PI437292B	2
PI437293	2
PI437294A	2
PI437294B	2
PI437295	2
PI437296	2
PI437297	2
PI437298	2
PI437299	2
PI437300	2
PI437301	2
PI437302	2
PI437303	2
PI437304	1
PI437305	2
PI437306A	2
PI437306B	2
PI437307	2
PI437308	2
PI437309	1
PI437310	2
PI437311A	2
PI437311B	2
PI437312	2
PI437313	2
PI437314	2
PI437315	2
PI437316	2
PI437317	2
PI437318	2
PI437319	2
PI437320	1
PI437321	2
PI437322	2
PI437323	2
PI437324	2
PI437325	2
PI437326	2
PI437327	1
PI437328	2
PI437329	2
PI437330A	2
PI437330B	1
PI437331	1
PI437332	2
PI437333	2
PI437334	2
PI437335	2
PI437336A	2
PI437336B	2
PI437337	2
PI437338	2
PI437339A	2
PI437339B	2
PI437339C	2
PI437340A	2
PI437340B	2
PI437340C	2
PI437341	1
PI437342	1
PI437343	2
PI437344A	2
PI437344B	2
PI437344C	2
PI437344D	2
PI437345	NA
PI437346	1
PI437347	2
PI437348	2
PI437350	1
PI437351	2
PI437352	2
PI437353	1
PI437354	2
PI437355	1
PI437356	2
PI437357	2
PI437358	1
PI437359	2
PI437360	2
PI437361	2
PI437362	2
PI437363A	2
PI437363B	2
PI437364	2
PI437365	2
PI437366	2
PI437367	2
PI437368	2
PI437369	2
PI437370	2
PI437371	2
PI437372	2
PI437373	2
PI437374	2
PI437375A	2
PI437375B	1
PI437376A	1
PI437376B	2
PI437377	2
PI437378A	2
PI437378B	2
PI437378C	2
PI437379	2
PI437380	2
PI437381A	2
PI437381B	2
PI437381C	2
PI437381D	2
PI437382	1
PI437383	2
PI437384	2
PI437385A	2
PI437385B	2
PI437386	2
PI437387	2
PI437388	2
PI437389A	2
PI437389B	2
PI437389C	2
PI437390	2
PI437391	2
PI437392	2
PI437393	2
PI437394	1
PI437395A	1
PI437395B	2
PI437396	2
PI437397	2
PI437398	2
PI437399	2
PI437400	1
PI437401	1
PI437402	2
PI437403	2
PI437404	1
PI437405	2
PI437406	2
PI437407	2
PI437408A	2
PI437408B	2
PI437408C	2
PI437409	2
PI437410	1
PI437411	2
PI437412	2
PI437413	2
PI437414	2
PI437415	2
PI437416	2
PI437417	2
PI437418	2
PI437419A	2
PI437419B	2
PI437420A	2
PI437420B	2
PI437420C	1
PI437421	2
PI437422	2
PI437423	2
PI437424	2
PI437425	NA
PI437426	2
PI437427A	2
PI437427B	2
PI437427C	2
PI437428A	2
PI437428B	2
PI437429A	2
PI437429B	2
PI437430	1
PI437431	2
PI437432A	2
PI437432B	2
PI437433	2
PI437434A	2
PI437434B	2
PI437435	2
PI437436A	2
PI437436B	2
PI437437A	2
PI437437B	2
PI437438	2
PI437439	2
PI437440	2
PI437441	2
PI437442	2
PI437443	1
PI437444	2
PI437445	NA
PI437446	1
PI437447	2
PI437448	2
PI437449	2
PI437450	NA
PI437451	2
PI437452A	2
PI437452B	2
PI437453	2
PI437454	2
PI437455	2
PI437456	2
PI437457	2
PI437458A	1
PI437458B	2
PI437459	2
PI437460	2
PI437461	2
PI437462A	1
PI437462B	1
PI437462C	1
PI437462D	2
PI437463A	2
PI437463B	2
PI437464	2
PI437465	2
PI437466	2
PI437467	2
PI437468	2
PI437469A	2
PI437469B	2
PI437470	2
PI437471	2
PI437472	2
PI437473	2
PI437474A	1
PI437474B	1
PI437475	2
PI437476	2
PI437477A	2
PI437477B	2
PI437478	1
PI437479	2
PI437480	2
PI437481	2
PI437482	2
PI437483	2
PI437484	2
PI437485	2
PI437486	1
PI437487	2
PI437488	1
PI437489	2
PI437490	2
PI437491	2
PI437492	2
PI437493	2
PI437494	2
PI437495	2
PI437496	2
PI437497	1
PI437498	2
PI437499	2
PI437500A	2
PI437500B	2
PI437500C	2
PI437501A	2
PI437501B	2
PI437502	2
PI437503	2
PI437504	2
PI437505	1
PI437506	2
PI437507	2
PI437508A	2
PI437508B	1
PI437509	2
PI437510	2
PI437511	2
PI437512	2
PI437513	2
PI437514A	2
PI437514B	1
PI437515A	1
PI437515B	2
PI437516	2
PI437517	2
PI437518	2
PI437519	2
PI437520A	2
PI437520B	2
PI437521	2
PI437522	1
PI437523	1
PI437524	2
PI437525	1
PI437526A	2
PI437526B	2
PI437527	2
PI437528	2
PI437529	2
PI437530	2
PI437531	2
PI437532	2
PI437533A	1
PI437533B	1
PI437534	2
PI437535	2
PI437536	2
PI437537	2
PI437538	1
PI437539	2
PI437540	1
PI437541	2
PI437542	2
PI437543	2
PI437545	2
PI437546	1
PI437547	2
PI437548	2
PI437549	2
PI437550A	2
PI437550B	1
PI437550C	1
PI437551	2
PI437552	2
PI437553	2
PI437554	2
PI437556	2
PI437557	2
PI437558	NA
PI437559	2
PI437560	2
PI437561	NA
PI437562	2
PI437563	1
PI437564	2
PI437565	1
PI437566	2
PI437567	1
PI437568	2
PI437569	2
PI437570	NA
PI437571	2
PI437572	2
PI437573A	2
PI437573B	2
PI437574	2
PI437576	2
PI437577	1
PI437578	1
PI437579	2
PI437580	2
PI437581	1
PI437582	2
PI437583	2
PI437584	1
PI437585	1
PI437586A	1
PI437586B	1
PI437586C	1
PI437587	2
PI437589	1
PI437590	2
PI437591	2
PI437592	1
PI437593A	NA
PI437593B	1
PI437594A	2
PI437594B	2
PI437595	2
PI437596	2
PI437597A	1
PI437597B	2
PI437597C	1
PI437598A	2
PI437598B	2
PI437599	2
PI437600	2
PI437601	1
PI437602	1
PI437603	1
PI437604	2
PI437605A	2
PI437605B	1
PI437605C	2
PI437606	2
PI437607	1
PI437608	2
PI437609A	2
PI437609B	1
PI437610A	2
PI437610B	2
PI437611A	2
PI437611B	2
PI437612	1
PI437613	2
PI437614A	1
PI437614B	1
PI437615A	2
PI437615B	2
PI437615C	NA
PI437616	1
PI437617	2
PI437618	2
PI437619	2
PI437620	2
PI437621A	2
PI437621B	2
PI437622A	2
PI437622B	2
PI437623	2
PI437624	1
PI437625	2
PI437626	2
PI437627	2
PI437628	2
PI437629	2
PI437630A	2
PI437630B	2
PI437630C	1
PI437630D	2
PI437631	1
PI437632A	1
PI437632B	2
PI437633A	2
PI437633B	2
PI437633C	2
PI437633D	2
PI437634	1
PI437635A	2
PI437635B	2
PI437635C	2
PI437635D	2
PI437635E	2
PI437636A	2
PI437636B	2
PI437637	2
PI437638	2
PI437639	2
PI437640A	2
PI437640B	1
PI437641A	2
PI437641B	2
PI437642	2
PI437643A	2
PI437643B	1
PI437644	2
PI437645A	NA
PI437645B	NA
PI437646A	2
PI437646B	2
PI437647	2
PI437648A	2
PI437648B	2
PI437649A	2
PI437649B	1
PI437650A	2
PI437650B	2
PI437651A	2
PI437651B	1
PI437652	1
PI437653	2
PI437654	2
PI437655	2
PI437656	2
PI437657	2
PI437658	2
PI437659	2
PI437660	1
PI437661A	NA
PI437661B	2
PI437662	2
PI437663	2
PI437664	2
PI437665	2
PI437666	2
PI437667	2
PI437668	2
PI437669	2
PI437670	2
PI437671	1
PI437672	1
PI437673	2
PI437674	1
PI437675	1
PI437676A	2
PI437676B	2
PI437677	1
PI437678A	2
PI437678B	2
PI437679	2
PI437680A	2
PI437680B	2
PI437681	2
PI437682A	2
PI437682B	NA
PI437683	1
PI437684	1
PI437685A	2
PI437685B	2
PI437685C	1
PI437685D	1
PI437686	2
PI437687	2
PI437689	1
PI437690	1
PI437692	2
PI437693	2
PI437694	2
PI437695A	2
PI437695B	2
PI437695C	1
PI437696	2
PI437697	1
PI437698	1
PI437699	1
PI437700	1
PI437701	2
PI437703	2
PI437704	2
PI437705	2
PI437706	1
PI437707	2
PI437708	2
PI437709	2
PI437710	1
PI437711A	2
PI437711B	2
PI437712	1
PI437713	1
PI437714	1
PI437715	1
PI437716A	2
PI437716B	2
PI437717	2
PI437718	2
PI437719	1
PI437720	2
PI437721A	2
PI437721B	2
PI437721C	2
PI437722	1
PI437723	1
PI437724	2
PI437725	2
PI437726	1
PI437728	1
PI437729	2
PI437730	2
PI437731	2
PI437733	2
PI437734	2
PI437735	2
PI437737	2
PI437738A	2
PI437738B	2
PI437739	1
PI437740A	2
PI437740B	2
PI437741	2
PI437742	2
PI437743	1
PI437745	2
PI437746	1
PI437748	2
PI437749	2
PI437750	2
PI437751	1
PI437752A	1
PI437752B	1
PI437752C	1
PI437753A	2
PI437753B	2
PI437754	2
PI437755	2
PI437756A	2
PI437756B	2
PI437757	1
PI437758	2
PI437759	2
PI437760	2
PI437761	1
PI437762	1
PI437763	1
PI437764	2
PI437765	2
PI437766	2
PI437767	1
PI437768	2
PI437769	2
PI437770	1
PI437771	2
PI437772A	2
PI437772B	2
PI437773	2
PI437774A	2
PI437774B	2
PI437774C	2
PI437775	2
PI437776	2
PI437777	2
PI437778	2
PI437779	1
PI437780	1
PI437781	2
PI437782	2
PI437783	2
PI437784	2
PI437785	2
PI437786	2
PI437787	1
PI437788A	2
PI437788B	2
PI437789	2
PI437790	2
PI437791	2
PI437792	2
PI437793	1
PI437794	1
PI437795	2
PI437796	2
PI437797	2
PI437798	2
PI437799	1
PI437800	2
PI437801	1
PI437802	1
PI437803	2
PI437804	1
PI437805	1
PI437806	1
PI437807	1
PI437808	2
PI437809	1
PI437810	2
PI437811	1
PI437812	2
PI437813	2
PI437814A	2
PI437814B	2
PI437815	1
PI437816	1
PI437817	1
PI437818A	2
PI437818B	2
PI437819	1
PI437820	2
PI437821	2
PI437822	2
PI437823	2
PI437824	2
PI437825	2
PI437826	2
PI437827	2
PI437828	2
PI437829	1
PI437830	2
PI437831	2
PI437832	2
PI437833	2
PI437834A	2
PI437834B	2
PI437835	2
PI437836	2
PI437837A	2
PI437837B	2
PI437838	1
PI437839A	1
PI437839B	2
PI437840A	2
PI437840B	2
PI437841	1
PI437842	1
PI437843A	2
PI437843B	2
PI437844A	2
PI437844B	1
PI437845A	2
PI437845B	2
PI437845C	2
PI437845D	2
PI437846	2
PI437847A	2
PI437847B	1
PI437848A	2
PI437848B	2
PI437849	2
PI437850	2
PI437851A	1
PI437851B	2
PI437852	1
PI437853A	1
PI437853B	2
PI437854	1
PI437855	1
PI437856A	2
PI437856B	2
PI437857A	2
PI437857B	2
PI437857C	2
PI437858	2
PI437859	2
PI437860A	2
PI437860B	1
PI437861	2
PI437862	2
PI437863A	1
PI437863B	1
PI437864A	1
PI437864B	1
PI437865	2
PI437866	2
PI437867A	2
PI437867B	2
PI437868	2
PI437869	1
PI437870	2
PI437871	1
PI437872	2
PI437873	1
PI437874	1
PI437875A	2
PI437875B	2
PI437876	2
PI437877A	1
PI437877B	1
PI437877C	1
PI437878A	2
PI437878B	1
PI437879	1
PI437880	1
PI437881	1
PI437882A	2
PI437882B	1
PI437883	1
PI437884	1
PI437885	1
PI437886A	1
PI437886B	1
PI437887A	1
PI437887B	2
PI437887C	1
PI437888A	1
PI437888B	1
PI437889	2
PI437890A	2
PI437890B	2
PI437891	2
PI437892	2
PI437893	2
PI437894	2
PI437895A	2
PI437895B	2
PI437895C	2
PI437896	2
PI437897	2
PI437898	2
PI437899	2
PI437900	2
PI437901	2
PI437902A	2
PI437902B	1
PI437902C	1
PI437902D	2
PI437903	1
PI437904	2
PI437905	2
PI437906	1
PI437907	1
PI437908	2
PI437909A	1
PI437909B	1
PI437910A	2
PI437910B	2
PI437910C	2
PI437911	2
PI437912	1
PI437913	2
PI437914	2
PI437915A	2
PI437915B	2
PI437916	2
PI437917	2
PI437918	NA
PI437919	2
PI437920A	2
PI437920B	2
PI437920C	1
PI437921	2
PI437922	2
PI437923	2
PI437924	2
PI437926	2
PI437927	1
PI437928	1
PI437929	2
PI437930	2
PI437931	2
PI437932	1
PI437933A	2
PI437933B	2
PI437934A	2
PI437934B	2
PI437935	2
PI437936	2
PI437937	1
PI437938	2
PI437939	1
PI437940	NA
PI437941	2
PI437942	1
PI437943	2
PI437944	2
PI437945A	2
PI437945B	1
PI437946A	2
PI437946B	2
PI437947	1
PI437948	2
PI437949	2
PI437950	2
PI437951	2
PI437952	2
PI437953A	2
PI437953B	2
PI437954	2
PI437955A	2
PI437955B	2
PI437956A	2
PI437956B	2
PI437957A	2
PI437957B	2
PI437958	2
PI437959	1
PI437960	2
PI437961	2
PI437962	2
PI437963	2
PI437964A	2
PI437964B	2
PI437965	2
PI437966	2
PI437967	2
PI437968	2
PI437969	1
PI437970	1
PI437971	2
PI437972	2
PI437973	2
PI437974A	1
PI437974B	1
PI437975A	2
PI437975B	2
PI437976	2
PI437977	2
PI437978	2
PI437979	2
PI437980	2
PI437981	2
PI437982	2
PI437983	2
PI437984	NA
PI437985A	2
PI437985B	2
PI437986	2
PI437987	2
PI437988	2
PI437989	2
PI437990	2
PI437991A	2
PI437991B	1
PI437992	2
PI437993	2
PI437994	2
PI437995A	1
PI437995B	2
PI437995C	2
PI437996A	2
PI437996B	2
PI437996C	2
PI437997	2
PI437998	2
PI437999	2
PI438000	2
PI438001	2
PI438002	2
PI438003	2
PI438004A	2
PI438004B	2
PI438005	2
PI438006	2
PI438007	2
PI438008	2
PI438009	2
PI438010	2
PI438011	2
PI438012	2
PI438013	2
PI438014	2
PI438015	2
PI438016A	2
PI438016B	2
PI438016C	2
PI438017	2
PI438018	1
PI438019A	2
PI438019B	2
PI438020	2
PI438021	2
PI438022	2
PI438023	1
PI438024	2
PI438025	2
PI438026	2
PI438027A	1
PI438027B	2
PI438028	2
PI438029	2
PI438030	2
PI438031	2
PI438032	2
PI438033	2
PI438034	1
PI438035	2
PI438036	1
PI438037	2
PI438038	2
PI438039	2
PI438040	2
PI438041	1
PI438042	1
PI438043	2
PI438044	2
PI438045	2
PI438046	2
PI438047	2
PI438048A	2
PI438048B	2
PI438049	2
PI438050A	1
PI438050B	1
PI438051A	2
PI438051B	2
PI438052	2
PI438053	2
PI438054	2
PI438055A	2
PI438055B	1
PI438056	2
PI438057	2
PI438058	2
PI438059	NA
PI438060	2
PI438061	2
PI438062	2
PI438063	2
PI438064	1
PI438065	2
PI438066	2
PI438067	2
PI438068	2
PI438069A	2
PI438069B	2
PI438069C	2
PI438070	1
PI438071	2
PI438072	2
PI438073	2
PI438074	2
PI438075	1
PI438076	2
PI438077	2
PI438078	2
PI438079	2
PI438080	2
PI438081	2
PI438082	2
PI438083	2
PI438084	2
PI438085	2
PI438086	2
PI438087	2
PI438088	2
PI438089	2
PI438090	2
PI438091	2
PI438092	2
PI438093	2
PI438094A	2
PI438094B	NA
PI438095	2
PI438096	2
PI438097	2
PI438098	2
PI438099	2
PI438100	2
PI438101	2
PI438102	2
PI438103	2
PI438104	2
PI438105A	1
PI438105B	2
PI438106	2
PI438107	2
PI438108	2
PI438109A	2
PI438109B	2
PI438109C	2
PI438110	2
PI438111A	2
PI438111B	2
PI438112A	2
PI438112B	2
PI438113	2
PI438114	2
PI438115	2
PI438116	2
PI438117	1
PI438118	1
PI438119	2
PI438120	2
PI438121	2
PI438122	1
PI438123A	2
PI438123B	2
PI438123C	2
PI438124A	2
PI438124B	2
PI438125	1
PI438126	1
PI438127	2
PI438128A	2
PI438128B	2
PI438129	2
PI438130	2
PI438131	2
PI438132	1
PI438133A	1
PI438133B	1
PI438134	2
PI438135	2
PI438136	1
PI438137A	2
PI438137B	2
PI438138A	2
PI438138B	1
PI438139	1
PI438140	1
PI438141A	2
PI438141B	2
PI438142	1
PI438143	2
PI438144	2
PI438145	2
PI438146	1
PI438147	2
PI438148	2
PI438149	2
PI438150	1
PI438151	2
PI438152	2
PI438153	NA
PI438154	2
PI438155	2
PI438156	1
PI438157	2
PI438158A	2
PI438158B	2
PI438159	1
PI438160A	2
PI438160B	2
PI438160C	2
PI438161	2
PI438162	2
PI438163	1
PI438164A	2
PI438164B	2
PI438165	1
PI438166A	1
PI438166B	NA
PI438167	1
PI438168	1
PI438169	1
PI438170	NA
PI438171	1
PI438172	2
PI438173	2
PI438174	2
PI438175	2
PI438176	1
PI438177	1
PI438178	2
PI438179	1
PI438180	2
PI438181A	2
PI438181B	2
PI438182	1
PI438183	2
PI438184	2
PI438185	2
PI438186	2
PI438187	1
PI438188	1
PI438189	2
PI438190	1
PI438191	1
PI438192	1
PI438193	2
PI438194	1
PI438195	2
PI438196	1
PI438197	2
PI438198	2
PI438199	1
PI438200	2
PI438201	2
PI438202	2
PI438203	2
PI438204	2
PI438205	2
PI438206	2
PI438207A	2
PI438207B	2
PI438208	2
PI438209	2
PI438210	2
PI438211A	2
PI438211B	2
PI438212A	2
PI438212B	2
PI438212C	2
PI438213	2
PI438214	2
PI438215	2
PI438216	2
PI438217	2
PI438218	2
PI438219	1
PI438220	2
PI438221	2
PI438222	2
PI438223	2
PI438224	2
PI438225	2
PI438226	2
PI438227	2
PI438228	2
PI438229	2
PI438230A	2
PI438230B	2
PI438231	2
PI438232	2
PI438233A	2
PI438233B	2
PI438233C	2
PI438234A	NA
PI438234B	NA
PI438235	2
PI438236	2
PI438237	1
PI438238A	2
PI438238B	2
PI438239A	2
PI438239B	2
PI438240	2
PI438241	1
PI438242	1
PI438243	1
PI438244	1
PI438245	2
PI438246	1
PI438247	2
PI438248	2
PI438249A	2
PI438249B	2
PI438250A	2
PI438250B	2
PI438251	1
PI438252A	1
PI438252B	2
PI438252C	1
PI438253	2
PI438254A	2
PI438254B	2
PI438254C	2
PI438254D	1
PI438255	2
PI438256A	2
PI438256B	2
PI438257A	2
PI438257B	2
PI438258	2
PI438259A	2
PI438259B	2
PI438260	2
PI438261	1
PI438262	1
PI438263	2
PI438264	2
PI438265	2
PI438266A	1
PI438266B	2
PI438267	2
PI438268	1
PI438269	1
PI438270	1
PI438271A	2
PI438271B	2
PI438272	2
PI438273	1
PI438274	1
PI438276	2
PI438277	1
PI438278	2
PI438279	1
PI438280	1
PI438281	2
PI438282A	1
PI438282B	2
PI438284	1
PI438285	1
PI438286	2
PI438287	2
PI438289	2
PI438290	2
PI438291	1
PI438292	2
PI438293	2
PI438294	2
PI438295	1
PI438296	2
PI438297	2
PI438298	2
PI438299	2
PI438300	2
PI438301	2
PI438302A	2
PI438302B	2
PI438303	2
PI438304A	2
PI438304B	2
PI438305	2
PI438306	1
PI438307	1
PI438308A	2
PI438308B	2
PI438309	2
PI438310	1
PI438311	1
PI438312	2
PI438313	2
PI438314	2
PI438315	2
PI438316	2
PI438317	2
PI438318	2
PI438319A	2
PI438319B	1
PI438321	2
PI438322	2
PI438323	2
PI438324	2
PI438325	1
PI438326	2
PI438327	2
PI438329	1
PI438330A	2
PI438330B	2
PI438331A	2
PI438331B	2
PI438332	2
PI438333	1
PI438334A	2
PI438334B	2
PI438335	2
PI438336	2
PI438337	2
PI438338	2
PI438339A	2
PI438339B	2
PI438340A	2
PI438340B	2
PI438341	2
PI438342	1
PI438343	1
PI438344	1
PI438345	1
PI438346	1
PI438347	1
PI438348A	2
PI438348B	1
PI438349	1
PI438350A	2
PI438350B	2
PI438351	2
PI438352	2
PI438353	2
PI438355	1
PI438356	1
PI438357A	1
PI438357B	1
PI438358A	1
PI438358B	2
PI438359	1
PI438360A	2
PI438360B	2
PI438361	2
PI438363	2
PI438364	2
PI438365	1
PI438366	2
PI438367	2
PI438368	2
PI438369A	2
PI438369B	2
PI438370	2
PI438371	2
PI438372	2
PI438373	2
PI438374	2
PI438375A	2
PI438375B	2
PI438376	2
PI438377	1
PI438378	2
PI438379	2
PI438380	2
PI438381	2
